feature;mi_score
dragged through the;0.5077450021512804
drug cartels;0.5077450021512804
drug cartels in;0.5077450021512804
effectively;0.5077450021512804
elect;0.5077450021512804
enhanced;0.5077450021512804
enhanced interrogation;0.5077450021512804
eric;0.5077450021512804
evidence of;0.5077450021512804
filed;0.5077450021512804
filed suit;0.5077450021512804
filed suit to;0.5077450021512804
fire;0.5077450021512804
five guantanamo;0.5077450021512804
five guantanamo detainees;0.5077450021512804
food;0.5077450021512804
for bowe;0.5077450021512804
for bowe bergdahl;0.5077450021512804
for many;0.5077450021512804
for many years;0.5077450021512804
for work;0.5077450021512804
foreign aid to;0.5077450021512804
former president;0.5077450021512804
from texas;0.5077450021512804
front of;0.5077450021512804
gen david;0.5077450021512804
gen david petraeus;0.5077450021512804
ghana;0.5077450021512804
gingrich;0.5077450021512804
gives;0.5077450021512804
goes to;0.5077450021512804
guantanamo detainees swapped;0.5077450021512804
guevara;0.5077450021512804
had no;0.5077450021512804
had to;0.5077450021512804
has even;0.5077450021512804
has filed;0.5077450021512804
has filed suit;0.5077450021512804
he is going;0.5077450021512804
he will;0.5077450021512804
here to;0.5077450021512804
hijackers;0.5077450021512804
his presidency;0.5077450021512804
his presidency with;0.5077450021512804
house official;0.5077450021512804
houston;0.5077450021512804
impossible;0.5077450021512804
in 250000;0.5077450021512804
in front;0.5077450021512804
in front of;0.5077450021512804
in paris;0.5077450021512804
in the philippines;0.5077450021512804
in the war;0.5077450021512804
increasing combat;0.5077450021512804
interrogation;0.5077450021512804
iran is tiny;0.5077450021512804
iranian president;0.5077450021512804
is an;0.5077450021512804
is been;0.5077450021512804
is tiny;0.5077450021512804
is tiny country;0.5077450021512804
is trying;0.5077450021512804
is trying to;0.5077450021512804
isis in;0.5077450021512804
isis lays;0.5077450021512804
islam and;0.5077450021512804
issued;0.5077450021512804
it could;0.5077450021512804
it failed;0.5077450021512804
it failed to;0.5077450021512804
jersey;0.5077450021512804
jim;0.5077450021512804
john pershing;0.5077450021512804
just last;0.5077450021512804
just last year;0.5077450021512804
knew;0.5077450021512804
larger;0.5077450021512804
lays;0.5077450021512804
lead;0.5077450021512804
league;0.5077450021512804
letter;0.5077450021512804
limited;0.5077450021512804
lives of;0.5077450021512804
made it;0.5077450021512804
mahmoud ahmadinejad;0.5077450021512804
many people;0.5077450021512804
marched;0.5077450021512804
mexican;0.5077450021512804
mexicans;0.5077450021512804
mexico border;0.5077450021512804
more radical;0.5077450021512804
muslim you;0.5077450021512804
navy is;0.5077450021512804
navy officer;0.5077450021512804
nazi;0.5077450021512804
never said;0.5077450021512804
newt;0.5077450021512804
newt gingrich;0.5077450021512804
no evidence of;0.5077450021512804
no more;0.5077450021512804
normandy;0.5077450021512804
not pose;0.5077450021512804
not pose serious;0.5077450021512804
not use;0.5077450021512804
not use the;0.5077450021512804
nuclear capability;0.5077450021512804
nuclear weapon;0.5077450021512804
obama began;0.5077450021512804
obama began his;0.5077450021512804
obama said that;0.5077450021512804
obama says iran;0.5077450021512804
obama spent;0.5077450021512804
obama spent billion;0.5077450021512804
obama took;0.5077450021512804
obama wants;0.5077450021512804
obama wants to;0.5077450021512804
ocasio;0.5077450021512804
ocasio cortez;0.5077450021512804
ocasio cortez said;0.5077450021512804
of any;0.5077450021512804
of money;0.5077450021512804
oil and gas;0.5077450021512804
on her;0.5077450021512804
on israel;0.5077450021512804
on television;0.5077450021512804
openly;0.5077450021512804
our air;0.5077450021512804
our air force;0.5077450021512804
our nuclear arsenal;0.5077450021512804
our president;0.5077450021512804
pacific partnership trade;0.5077450021512804
paris the;0.5077450021512804
