feature;mi_score
voted;0.01662428688080191
during the;0.01654148081883689
without;0.01651742507290318
money;0.016502819502442374
do not;0.01649052102495649
trade;0.01649052102495649
can;0.016250579680005595
10;0.016107028079762532
does;0.016036484855165782
day;0.016011411826158912
right;0.01597446179469049
with the;0.015838262035304675
is the;0.01566431128044703
could;0.015539031084817643
some;0.015533724696656728
that the;0.015528142415402261
program;0.015443379249618276
took;0.015402944115955282
forces;0.015239415505271952
five;0.015185713784332073
the first;0.015185713784332073
sen;0.015015733312096062
that we;0.01480024997744459
policy;0.0147475551937747
is not;0.01466139983515148
actually;0.014654812670843518
terror;0.01461896237602185
weapons;0.014571286450405703
george;0.014309833424633532
gave;0.014185371278782041
they are;0.014185371278782041
members;0.01384082042081452
korea;0.01378551947545305
army;0.013752209682516907
called;0.013689779582096601
months;0.013676229526955918
those;0.013665993916885236
and the;0.013631171306334374
soldiers;0.013528674785087394
one of;0.013484774596274646
the war in;0.013411641030868825
killed;0.013396520166328372
nations;0.01339205938948454
said that;0.01339205938948454
released;0.013223166653815534
she;0.013223166653815534
has not;0.01321486975151735
went;0.013184976097290696
border;0.013123320448894995
guantanamo;0.013092691355011253
aid;0.013050164138616373
know;0.01301252317411104
secretary;0.012958287431826958
wants;0.012869387154404277
of state;0.012715363374834528
half;0.012703184121650793
like;0.012522407361068775
while;0.012437399678862825
out of;0.01231625039199586
used;0.012266691194506895
muslim;0.012239556142834904
state department;0.012222020698214011
nation;0.012172155272911921
veterans;0.012127745587031526
use;0.012088227136422219
libya;0.012083129942991641
ever;0.012038982705676294
syrian;0.012038982705676294
there is;0.012038982705676294
obama said;0.01196538139877283
than the;0.011878814353061021
where;0.011877945983722459
order;0.011805455182244445
george bush;0.011783591151342457
cut;0.0117464554753795
say;0.0117464554753795
should;0.011693876040438402
few;0.011692625998059534
iraq and;0.011692625998059534
most;0.011692625998059534
north korea;0.01164620340112456
there was;0.01164620340112456
does not;0.01162120738294299
these;0.011609657037741894
pay;0.011565554901341956
own;0.011562242190027508
which;0.011530922340766058
off;0.01148213461031403
has been;0.011209710473980661
in the world;0.011209710473980661
middle;0.011209710473980661
navy;0.011189247018250071
in benghazi;0.011131804032391342
told;0.01108418559898713
to be;0.01104795438566753
100;0.01095922138275274
including;0.01095922138275274
troops in;0.01086397379157452
are not;0.010823677737005323
dollars;0.010818569092035862
nato;0.010773650274841748
international;0.010733479455399745
the government;0.010698481644582683
this country;0.010587352683069795
secretary of;0.010483341641704997
law;0.010430004970466398
show;0.010355791062963705
sent;0.010338021919787159
the middle;0.010338021919787159
the islamic;0.01029936378782484
20;0.010296043416464905
that is;0.010296043416464905
force;0.01025276252187767
take;0.0102160014264276
pentagon;0.01013340114365756
foreign aid;0.010052864211546336
last year;0.010052864211546336
secretary of state;0.010044015608412029
ago;0.010036447332299513
one of the;0.009994009091954106
act;0.009944998068356734
its;0.009905845146311102
east;0.009902824527683674
middle east;0.009902824527683674
iran nuclear;0.009859041358007343
spent;0.009825109601267371
members of;0.009801026269613395
here;0.009780117748961039
of the united;0.009780117748961039
islamic state;0.009747986350429932
senate;0.009744329120877674
next;0.009698126162612692
2008;0.00965679007977238
the iraq;0.009600741903004101
in iraq and;0.009559670993425525
not even;0.009559670993425525
that he;0.00955454897567768
want;0.00955454897567768
got;0.009518225392342148
office;0.009508861311927868
the middle east;0.009468057220166744
lives;0.009432130910817993
he is;0.009401076663570054
then;0.009386729194732024
am;0.00938193677471954
largest;0.00935781939257699
still;0.00935781939257699
cannot;0.009341563329035199
reagan;0.009341563329035199
opposed;0.009308116018054324
go;0.009301297851951157
asked;0.009263280753698302
combined;0.009263280753698302
intelligence;0.009263280753698302
change;0.009259495973080597
number;0.009259495973080597
al qaida;0.009210043227747277
iraq war;0.009210043227747277
qaida;0.009210043227747277
states military;0.009165466921959234
united states military;0.009165466921959234
left;0.009117471609081782
the state;0.009117471609081782
arabia;0.0090731558826324
economy;0.0090731558826324
saudi;0.0090731558826324
saudi arabia;0.0090731558826324
about the;0.009033719121638166
leader;0.009033719121638166
pakistan;0.008986335636356856
held;0.008976349816016624
women;0.008947169467202611
trying;0.008912884871954192
trying to;0.008912884871954192
war in iraq;0.008912884871954192
service;0.008872333726623589
the next;0.008872333726623589
right now;0.008828864043544847
too;0.008828864043544847
today;0.008821910569292771
agreement;0.008781365057053868
in the last;0.0087306215130449
increase;0.0087306215130449
cost;0.008728652908317315
percent of the;0.008728652908317315
millions;0.008680826815460934
wanted;0.008680826815460934
against the;0.008637880901587477
detainees;0.008637880901587477
supported;0.008637880901587477
there are;0.008637880901587477
wants to;0.008599809359246147
air;0.008550630207061444
threat;0.008512831368674088
each;0.008436981369947763
her;0.008431333152330743
number of;0.008384758102143985
in his;0.008338047833493135
working;0.008296204802891389
work;0.008259223236935205
put;0.008253948188506938
because of;0.008244613712637528
combat;0.008244613712637528
over the;0.008244613712637528
come;0.008203035492673198
court;0.008203035492673198
group;0.008203035492673198
if you;0.008203035492673198
nothing;0.008203035492673198
paid;0.008203035492673198
as president;0.008166327062877983
bombing;0.008166327062877983
syrian refugees;0.008156666991305638
oil;0.008115355226016578
radical;0.008115355226016578
terrorist attacks;0.008115355226016578
barack obama said;0.008078921606282069
house;0.008078921606282069
the islamic state;0.008078921606282069
had the;0.008002058074138995
he was;0.007998248373843189
texas;0.007996995053802164
the iran;0.007996995053802164
under the;0.007996995053802164
than any;0.007961313239723457
voted against;0.007903875456241962
entire;0.007902695476817365
rubio;0.007902695476817365
the pentagon;0.007902695476817365
citizens;0.007862215920867967
in our;0.007853915037380648
less;0.007853915037380648
man;0.00782659327316915
foundation;0.007808831421206849
to do;0.007808831421206849
eight;0.007768618782519688
ukraine;0.007768618782519688
support;0.007731567696428987
my;0.0077204538884822335
rep;0.0077204538884822335
thousands;0.0077204538884822335
shows;0.007680509817102187
the only;0.007680509817102187
in syria;0.007645439309913851
terrorist attack;0.007645439309913851
health;0.007611798330695677
mexico;0.007597877197044377
funding;0.007519248197426848
trillion;0.007519248197426848
global;0.007511748449742597
12;0.007467772181008597
companies;0.007467772181008597
power;0.007467772181008597
republican;0.007467772181008597
egypt;0.007428653999069998
foreign policy;0.007417194624171432
the iraq war;0.007417194624171432
said he;0.007376458587695087
the bush;0.007376458587695087
was the;0.007376458587695087
wanted to;0.007373479064531023
nobody;0.007334629900496267
came;0.007328124821310767
seven;0.007328124821310767
times;0.0072926053587234994
muslims;0.007284671597051554
plan;0.007284671597051554
thousands of;0.007284671597051554
help;0.007246093106948677
is no;0.007246093106948677
white;0.007246093106948677
to get;0.00724452718829619
bin;0.00720133793690321
bin laden;0.00720133793690321
laden;0.00720133793690321
national security;0.00720133793690321
serve;0.007176368810819133
isis is;0.007163031788130042
ronald;0.007163031788130042
ronald reagan;0.007163031788130042
debt;0.007133495183254615
part;0.007133495183254615
torture;0.007133495183254615
marco;0.007075889507411513
marco rubio;0.007075889507411513
our nation;0.007075889507411513
he said;0.007033277074917345
will not;0.007033277074917345
has the;0.007028122601391545
romney;0.006990208398726151
the state department;0.006980905384979317
to have;0.006980905384979317
election;0.0069385557687223105
things;0.0069385557687223105
states has;0.006938365510379268
tax;0.006938365510379268
united states has;0.006938365510379268
close;0.0069010679786982426
died;0.0069010679786982426
strike;0.0069010679786982426
your;0.0069010679786982426
at least;0.00689140440810155
jobs;0.00689140440810155
least;0.00689140440810155
of people;0.00689140440810155
states is;0.00689140440810155
tell;0.00689140440810155
united states is;0.00689140440810155
want to;0.00689140440810155
democrats;0.006849319240375728
iranian;0.006849319240375728
former;0.006812104224925256
