feature;mi_score
mccain;0.015448811473342719
department;0.01543757783805837
emissions;0.015411424646273448
less;0.015411424646273448
the state;0.015340563335481696
will be;0.015320061765491166
sen;0.015222440596483155
hurricane;0.015192681959939187
the epa;0.015192681959939187
ohio;0.015030831931973875
saudi;0.014926901556428594
because of;0.01488867033689701
than the;0.01488867033689701
house;0.014860364888075555
right;0.01475780213843058
americans;0.014730117149187729
air;0.014722251757221
big;0.014675226221015084
china;0.014611132787835667
created;0.014602325417244846
made;0.014586874513786558
california;0.014566233455651879
15;0.014547767625525853
it was;0.01445627315132646
mining;0.014394034968469135
arabia;0.014312654419993829
saudi arabia;0.014312654419993829
production;0.014279926619485416
know;0.014251634461812306
land;0.014180321474838848
40;0.014145457264909615
per;0.014145457264909615
ever;0.0141205300866338
rates;0.014105523893075289
with the;0.014105523893075289
use;0.014103473935597882
says;0.014100422923738618
where;0.014024981983717856
that would;0.013986336751249592
30;0.013915727776718533
put;0.013915727776718533
make;0.013892069529203185
the country;0.013843756024074162
office;0.013787010396744123
and the;0.013741896589487157
city;0.013666566147090727
foreign;0.013643758195481952
12;0.013630833775852683
dollars;0.013533975077397058
rise;0.013511799660370551
costs;0.013412637110196891
keystone xl;0.013412637110196891
regulations;0.013412637110196891
xl;0.013412637110196891
africa;0.013386018762955025
the obama;0.013379494365357167
island;0.013357593245569989
gas prices;0.013281623342909218
scientists;0.013269689974847124
number;0.013201536533350731
here;0.013180835065253412
20;0.01305680184038955
even;0.012991960684414647
go;0.012952693463664584
today;0.012952693463664584
level;0.012903923394040142
nation;0.01282987591314583
what;0.012801154922684334
much;0.012718269163953345
president barack;0.012690172831636391
president barack obama;0.012690172831636391
never;0.01266384361662884
that has;0.01266384361662884
increased;0.012621303011343333
of our;0.012475100535270265
home;0.012430558292266285
after;0.012376677546761347
over the;0.012340176336412285
at the;0.012313588768402155
did not;0.012313588768402155
would be;0.01229009076223947
single;0.01221649503840622
obama administration;0.012174492846394169
the obama administration;0.012174492846394169
all the;0.011986274146319219
first time;0.011986274146319219
the first time;0.011986274146319219
days;0.011898646629664222
of oil;0.011898646629664222
through;0.011864303405271146
do not;0.011839836410716127
100;0.01172852045368063
like;0.01172852045368063
many;0.01172852045368063
legislation;0.01169072349082442
sea;0.01169072349082442
green;0.01168663625642874
half;0.011637112111900744
highest;0.011603977911153921
price;0.011603977911153921
got;0.011580768613689375
africa check;0.011570532117375704
check;0.011570532117375704
alaska;0.011567468274669156
largest;0.011567468274669156
that we;0.011567468274669156
enough;0.011538516212128515
take;0.01145542958776163
that the;0.01145542958776163
in the country;0.011434473342830945
than we;0.01140227509785412
in our;0.01137991594676959
bills;0.011254362547322736
have been;0.011254362547322736
my;0.011254362547322736
history;0.011232630363729741
change is;0.0111177233236814
climate change is;0.0111177233236814
public;0.0111177233236814
pollution;0.011113244924087017
biggest;0.011096623338728732
countries;0.011096623338728732
the most;0.011085394956090702
bp;0.011062998457911252
percent of the;0.011062998457911252
the keystone xl;0.010992322028422267
jobs in;0.010971859524061135
stimulus;0.010961292943178446
gulf;0.010947588281882786
six;0.010674129025315338
you know;0.010645275491781934
in the last;0.010626272164180113
industry;0.010536022018562227
there are;0.010536022018562227
build;0.010507782465733046
is in;0.010507782465733046
ice;0.010489417291742402
building;0.010480910785464006
shows;0.010480910785464006
does;0.010434152698465291
50;0.010409145289731164
donald;0.010409145289731164
donald trump;0.010409145289731164
program;0.010381524898423092
pump;0.010363803184015953
they are;0.010363803184015953
all of;0.010266468142795016
greenhouse;0.010266468142795016
light;0.010266468142795016
past;0.010099128255122238
bush;0.010063157451871252
for the first;0.010037039779979693
department of;0.010020759377274598
resources;0.010020759377274598
took;0.010004836561967302
governor;0.009924193120242883
great;0.009924193120242883
used;0.009924193120242883
offshore drilling;0.009898695410192244
come;0.009883059092192718
the earth;0.009883059092192718
voted for;0.009875922550011539
being;0.009771584040474738
into the;0.009771584040474738
the price;0.009771584040474738
stop;0.009756597137029623
well;0.009756597137029623
effect;0.009751480237817977
plants;0.00967991313355833
months;0.009580112213447001
lakes;0.00948626864130733
the past;0.00948626864130733
each;0.00945304073151465
rhode;0.00945304073151465
rhode island;0.00945304073151465
arctic;0.00942965296415119
more oil;0.00942965296415119
working;0.00942965296415119
buy;0.009345847638606363
oil drilling;0.009313221546798853
oregon;0.009313221546798853
the federal;0.009313221546798853
of energy;0.009290459698390059
of gas;0.009290459698390059
one of the;0.009290459698390059
virginia;0.009290459698390059
scott;0.009258570592180458
while;0.009258570592180458
does not;0.009191248966669095
fracking;0.00918462768538228
same;0.00918462768538228
thousands;0.00918462768538228
thousands of;0.00918462768538228
hundreds;0.009162496984933936
hundreds of;0.009162496984933936
recent;0.009162496984933936
hillary;0.009139967560753644
lake;0.0090986315198258
millions;0.0090986315198258
before;0.009067224427528789
bulbs;0.009067224427528789
keystone xl pipeline;0.009067224427528789
supported;0.009067224427528789
xl pipeline;0.009067224427528789
economy;0.009045730154847432
major;0.009045730154847432
man;0.009045730154847432
would have;0.009045730154847432
evidence;0.009034132858469122
for oil;0.009034132858469122
went;0.009032416979185495
any other;0.008843776403433534
miles;0.008843776403433534
on global;0.008843776403433534
on global warming;0.008843776403433534
nothing;0.00882311260737476
are the;0.00873298802479151
in this;0.00873298802479151
called;0.008703104826442196
foreign oil;0.008703104826442196
four;0.008703104826442196
wants;0.008703104826442196
few;0.008683072882561555
next;0.008683072882561555
own;0.008602926380262995
the national;0.008602926380262995
the only;0.008602926380262995
voted to;0.008602926380262995
60;0.008573656111938194
during;0.008573656111938194
to build;0.008573656111938194
waters;0.008573656111938194
in alaska;0.008554261273131695
sea level;0.008554261273131695
the biggest;0.008554261273131695
hillary clinton;0.008522615602922563
pay;0.008522615602922563
the gulf;0.008522615602922563
north;0.00848404768883763
republican;0.00848404768883763
us;0.008455395529209445
study;0.00843664309930663
the climate;0.00843664309930663
weather;0.00843664309930663
deal;0.008427774658919494
2011;0.008263122066411912
produce;0.008263122066411912
time in;0.008263122066411912
here in;0.008235362017734171
shut;0.008235362017734171
shut down;0.008235362017734171
than any;0.008235362017734171
than any other;0.008235362017734171
the american;0.008235362017734171
comes;0.00815798725459841
right now;0.00815798725459841
not have;0.00812098678653157
open;0.00812098678653157
signed;0.00812098678653157
carbon dioxide;0.00809384049836108
dioxide;0.00809384049836108
family;0.00809384049836108
is no;0.00809384049836108
keystone pipeline;0.00809384049836108
of natural;0.00809384049836108
the keystone pipeline;0.00809384049836108
utility;0.00809384049836108
in texas;0.008076532525785125
issue;0.008076532525785125
problem;0.008076532525785125
actually;0.008026472474656952
those;0.008026472474656952
fuel;0.007990066766448142
gov;0.007990066766448142
last year;0.007990066766448142
ban;0.007963539391581592
candidate;0.007963539391581592
due;0.007963539391581592
due to;0.007963539391581592
mine;0.007963539391581592
price of;0.007963539391581592
science;0.007963539391581592
still;0.007963539391581592
the price of;0.007963539391581592
level rise;0.007946874457303191
of global;0.007946874457303191
sea level rise;0.007946874457303191
the pump;0.007946874457303191
if you;0.007940056352292925
as much;0.007870327214487865
joe;0.007870327214487865
light bulbs;0.007870327214487865
millions of;0.007870327214487865
cars;0.007844423955765359
protection;0.007844423955765359
to make;0.007844423955765359
ocean;0.0078284073875045
produced;0.007652830168459881
ago;0.007627795135362714
district;0.007627795135362714
