feature;mi_score
we buy from;0.003878723931295602
wolves;0.003878723931295602
working in;0.003878723931295602
years on;0.003878723931295602
years on record;0.003878723931295602
effect;0.003807060522595389
county;0.003791610247557856
emissions;0.0037705677412720653
pollution;0.003763334449811092
ohio;0.003754436104618601
almost;0.0037526854618296817
in alaska;0.0037256181085829065
building;0.0037234368079006354
of the;0.0037207860621764205
the past;0.0036997762022635793
coal fired;0.0036776674054030886
fired;0.0036776674054030886
gulf of;0.0036776674054030886
gulf of mexico;0.0036776674054030886
of mexico;0.0036776674054030886
river;0.0036776674054030886
states and;0.0036776674054030886
houston;0.003673472689677695
to foreign;0.003673472689677695
oil production;0.0036674112193486657
below;0.0036413567838656583
national average;0.0036413567838656583
the national average;0.0036413567838656583
as;0.003636777375190069
might;0.0036027411751045424
be able;0.0035982496000237334
be able to;0.0035982496000237334
brazil;0.0035982496000237334
causing;0.0035982496000237334
cent;0.0035982496000237334
claim that;0.0035982496000237334
coming;0.0035982496000237334
computer;0.0035982496000237334
control;0.0035982496000237334
david;0.0035982496000237334
death;0.0035982496000237334
gun;0.0035982496000237334
hurricane harvey;0.0035982496000237334
in order;0.0035982496000237334
in order to;0.0035982496000237334
into effect;0.0035982496000237334
is all;0.0035982496000237334
leave;0.0035982496000237334
life;0.0035982496000237334
might be;0.0035982496000237334
must;0.0035982496000237334
nasa;0.0035982496000237334
order to;0.0035982496000237334
people who;0.0035982496000237334
per year;0.0035982496000237334
provided;0.0035982496000237334
resulted;0.0035982496000237334
resulted in;0.0035982496000237334
safe;0.0035982496000237334
scientists are;0.0035982496000237334
states government;0.0035982496000237334
stimulus money;0.0035982496000237334
tap water;0.0035982496000237334
to solyndra;0.0035982496000237334
united states government;0.0035982496000237334
ocean;0.003598218377305713
california;0.0035052754481991015
hillary;0.0035023925253011012
cut;0.003492157242858583
without;0.003489343554263699
gas prices;0.003479542001657468
have come;0.0034705427540507143
old;0.0034705427540507143
produced;0.0034519381650662713
on;0.0034419290765403277
shut;0.0034360158599905646
shut down;0.0034360158599905646
reserves;0.003435515600996414
2011;0.0034344789018631236
produce;0.0034344789018631236
time in;0.0034344789018631236
make;0.0034235345395999053
government;0.003417758783497364
it;0.0034168010096118796
hurricane;0.0033989637362601193
by the;0.0033788249985702247
gulf;0.0033657333797890363
obama;0.003358498103370827
comes;0.0033424763540742877
right now;0.0033424763540742877
voted;0.0033358747453724608
texas;0.0033264865401581275
if;0.0033178296456334473
bill;0.003301237420747432
had;0.003280622746327941
in;0.003279770599183305
how;0.003259510797740105
when the;0.003259510797740105
pay;0.003254401013391032
been;0.0032520648592338375
for oil;0.003247640419425369
take;0.0032227839393795046
that the;0.0032227839393795046
shows;0.0032061144115768415
it was;0.003179877323971187
campaign;0.0031782238722993248
plants;0.0031693284857410957
areas;0.0031682795836324587
dallas;0.0031682795836324587
the dallas;0.0031682795836324587
worth;0.0031682795836324587
cities;0.003156821739466232
recycling;0.003156821739466232
reserves in;0.003156821739466232
has been;0.003152195637868928
18;0.003144939211127647
atmosphere;0.003144939211127647
bill clinton;0.003144939211127647
cases;0.003144939211127647
gingrich;0.003144939211127647
newt;0.003144939211127647
newt gingrich;0.003144939211127647
recorded;0.003144939211127647
shut down the;0.003144939211127647
talking;0.003144939211127647
the hottest;0.003144939211127647
irma;0.003137000448877854
energy from;0.0031324579615087597
parks;0.0031324579615087597
this state;0.0031324579615087597
in the world;0.003118856606364546
study;0.0030906775384340474
market;0.0030625834553984523
clean energy;0.003062583455398449
ethanol;0.003062583455398449
helped;0.003062583455398449
him;0.003062583455398449
in the gulf;0.003062583455398449
majority;0.003062583455398449
million to;0.003062583455398449
of that;0.003062583455398449
off the;0.003062583455398449
shale;0.003062583455398449
the gulf of;0.003062583455398449
united states and;0.003062583455398449
hillary clinton;0.0030612676166643232
the gulf;0.0030612676166643232
first;0.0030454179282139865
austin;0.0030453442777710685
gallons;0.0030453442777710676
against;0.0030397958243028617
15;0.003034447794200479
closed;0.0030097642034863136
earth is;0.0030052726284055045
step;0.0030052726284055045
the earth is;0.0030052726284055045
the sun;0.0030052726284055045
great lakes;0.002999975595209533
let;0.002999975595209533
nuclear power;0.002999975595209533
senate;0.002999975595209533
or;0.0029992225852018863
democrats;0.0029908315614772096
hurricanes;0.0029908315614772096
two;0.002982324390309498
the world;0.002974147440886251
10;0.002941344488843353
all;0.0029392114963531675
has;0.0029348079257009805
the problem;0.0029305514313343268
department of;0.0029200550223467854
resources;0.0029200550223467854
parts;0.0029092585655235027
them;0.0029086682557771474
in rhode;0.0029069821224463645
in rhode island;0.0029069821224463645
to be;0.0028992168844346813
times;0.0028859206552192176
car;0.002881776671892297
found;0.002881776671892297
every;0.0028800999237866658
for;0.002839444843012912
voted for;0.00283805018009446
department;0.0028349018278775433
ago;0.002828448977619107
district;0.002828448977619107
fuels;0.002828448977619107
stood;0.002828448977619107
texas has;0.002828448977619107
air;0.002819168765793725
power;0.002818132960913697
the epa;0.0028047216377124823
economy;0.002800624913053589
major;0.002800624913053589
united states;0.00279706102408216
that we;0.002795078065510731
more than;0.002788550111067355
30;0.0027670186526728077
put;0.0027670186526728077
gas;0.0027644975983333667
to the;0.0027609073324647276
problem;0.002748652889491468
and we;0.0027081009895438485
less than;0.0027081009895438485
month;0.0027081009895438485
rick scott;0.0027081009895438485
drilling;0.002706285859182797
water;0.002705544258963349
keep;0.002700879111230039
nothing;0.0026933897909665657
would be;0.0026913984467522474
and the;0.0026832418927732757
wildlife;0.002676967226896707
us;0.0026689030901656946
global warming;0.002663035057168049
than we;0.0026298848886956976
will;0.0026010428516114806
lake;0.002588046872008566
already;0.0025847984842181752
local;0.002583719183752228
most;0.0025830607169165867
there;0.0025778013110025685
the country;0.002567360196718888
20 years;0.002558662774435603
2016;0.002558662774435603
300;0.002558662774435603
are already;0.002558662774435603
block;0.002558662774435603
century;0.002558662774435603
energy resources;0.002558662774435603
has increased;0.002558662774435603
homeowners;0.002558662774435603
in nearly;0.002558662774435603
inches;0.002558662774435603
number one;0.002558662774435603
spend;0.002558662774435603
states of;0.002558662774435603
states of america;0.002558662774435603
stood up;0.002558662774435603
the day;0.002558662774435603
to increase;0.002558662774435603
united states of;0.002558662774435603
up to the;0.002558662774435603
virtually;0.002558662774435603
united;0.002554421131629587
deer;0.002546181524816716
employed;0.002546181524816716
fishermen;0.002546181524816716
kills;0.002546181524816716
no one in;0.002546181524816716
worth of;0.002546181524816716
want;0.002542527026152151
goes;0.0025409879427831534
florida;0.0024952248391679303
president barack;0.00249302636179919
president barack obama;0.00249302636179919
signed;0.0024905004418682413
from;0.002484702087573159
said;0.002482821818431527
stop;0.0024818007631424574
they;0.002477084095820639
says;0.0024687284520774205
population;0.002461233588893273
this;0.002459323585321308
10 percent;0.0024483585398630305
air pollution;0.0024483585398630305
approved;0.0024483585398630305
barrels of;0.0024483585398630305
barrels of oil;0.0024483585398630305
became;0.0024483585398630305
billions;0.0024483585398630305
clean air;0.0024483585398630305
coal fired power;0.0024483585398630305
congressman;0.0024483585398630305
country in;0.0024483585398630305
despite;0.0024483585398630305
disaster;0.0024483585398630305
dumping;0.0024483585398630305
eight;0.0024483585398630305
fired power;0.0024483585398630305
has reduced;0.0024483585398630305
hurricane sandy;0.0024483585398630305
iraq;0.0024483585398630305
is now;0.0024483585398630305
is the only;0.0024483585398630305
lines;0.0024483585398630305
majority of;0.0024483585398630305
money to;0.0024483585398630305
more natural;0.0024483585398630305
more natural gas;0.0024483585398630305
of florida;0.0024483585398630305
resource;0.0024483585398630305
sector;0.0024483585398630305
sewage;0.0024483585398630305
solar power;0.0024483585398630305
spills;0.0024483585398630305
tank;0.0024483585398630305
than saudi;0.0024483585398630305
than saudi arabia;0.0024483585398630305
that was;0.0024483585398630305
the air;0.0024483585398630305
the cost;0.0024483585398630305
the cost of;0.0024483585398630305
the oil companies;0.0024483585398630305
to go;0.0024483585398630305
to keep;0.0024483585398630305
to pay;0.0024483585398630305
water quality;0.0024483585398630305
workers;0.0024483585398630305
fight;0.002448358539863027
rise in;0.002448358539863027
started;0.002448358539863027
chinese;0.002438924171598065
mexico;0.002438924171598065
of the oil;0.002438924171598065
the chinese;0.002438924171598065
increased;0.002438359838682535
health;0.0024220136138456702
percent and;0.0024220136138456702
that we are;0.0024220136138456702
is not;0.0024185958472358396
below the;0.0024175220387649167
billion gallons;0.0024175220387649167
rivers;0.0024175220387649167
80;0.0024020179527842788
and said;0.0024020179527842788
co;0.0024020179527842788
code;0.0024020179527842788
department of energy;0.0024020179527842788
few years;0.0024020179527842788
in the arctic;0.0024020179527842788
is being;0.0024020179527842788
kind;0.0024020179527842788
kind of;0.0024020179527842788
live;0.0024020179527842788
mine is;0.0024020179527842788
models;0.0024020179527842788
no effect;0.0024020179527842788
potential;0.0024020179527842788
regarding;0.0024020179527842788
rid;0.0024020179527842788
rid of;0.0024020179527842788
